Date of Sale (yyyy/mm/dd),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month,Year
2016-07-04,"12 VILLA TWO, MUIRHEVNAMOR, DUNDALK",None,Louth,46000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2016
2017-06-13,"3 SYLVAN PARK, LETTERKENNY, DONEGAL",None,Donegal,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2017
2010-01-06,"48 Carrabullawn, Lower Park, Corbally",None,Limerick,280000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2010
2013-12-13,"78 LIOS AN UISCE, Renmore, CO GALWAY",None,Galway,105000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2013
2018-12-18,"3 PEAK VIEW APTS, ASTORIA RD, BUNDORAN",None,Donegal,50000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2018
2015-11-02,"8 ST FINIANS TERRACE, NAVAN, MEATH",None,Meath,90000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2015
2017-07-19,"Apt 12 New Bancroft Square, Main Street, Tallaght",Dublin 24,Dublin,200828.92,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,7,2017
2018-03-23,"9 REDINGTON WOODS, CLARINBRIDGE, GALWAY",None,Galway,765000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2018
2017-03-03,"ROSS LODGE, BALLYROSS, ENNISKERRY",None,Wicklow,440000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2017
2021-08-04,"55 EASTHAM COURT, BETTYSTOWN, MEATH",None,Meath,181500.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2021
2012-12-04,"No. E7, Seapark, Lahinch",None,Clare,38000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2012
2018-12-14,"8 RUTLAND HOUSE, RUTLAND ST, LIMERICK",None,Limerick,99000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2018
2020-12-23,"24 Coolaghknock Green, Kildare",None,Kildare,287500.0,Yes,Yes,New Dwelling house /Apartment,None,12,2020
2019-09-13,"KILL KILLAHARA, THURLES, TIPPERARY",None,Tipperary,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2019
2012-10-18,"2 Coppinger Wood, Stillorgan Park, Stillorgan",None,Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2012
2014-07-14,"12 Burrow Road, Sutton",Dublin 13,Dublin,1000000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2014
2018-06-12,"20 SILVERSTREAM AVE, STAMEEN, DROGHEDA",None,Louth,290000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2018
2019-11-02,"55 THE PADDOCKS, PROUDSTOWN RD, NAVAN",None,Meath,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2019
2017-06-27,"128 Churchfields, Ashbourne",None,Meath,251524.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,6,2017
2017-11-07,"38 WEAVERS HALL, THE GALLOPS, SANDYFORD",None,Dublin,215859.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,11,2017
2015-07-15,"63 Glenrichards Wood, Poulshone, Gorey",None,Wexford,189000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2015
2021-02-12,"18 The Mews, Silver Banks, Stamullen",None,Meath,308370.0,No,Yes,New Dwelling house /Apartment,None,2,2021
2017-05-26,"3 ARD DARA VIEW, STATION RD, BLARNEY",None,Cork,350000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2017
2018-03-20,"417 SWIFTWOOD, GARTERS LANE, SAGGART",Dublin 24,Dublin,185022.03,No,No,Second-Hand Dwelling house /Apartment,None,3,2018
2016-03-23,"1 Clonturk Square, Drumcondra",Dublin 9,Dublin,414097.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,3,2016
2014-12-16,"27 THE AVENUE, HIGHFIELD PARK, CARRIGROHANE",None,Cork,285000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2014
2017-09-22,"118 WESBURY, STILLORGAN, DUBLIN",None,Dublin,795000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2017
2011-06-05,"10 Novara Mews, Novara Avenue, Bray",None,Wicklow,182500.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2011
2010-05-28,"Ash Cottage, Tooreen, Partry  Claremorris",None,Mayo,260000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2010
2021-04-01,"10 CAPPAGH, MOHILL, LEITRIM",None,Leitrim,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2021
2018-11-23,"5 DALCASSIAN PARK, ENNIS, CO CLARE",None,Clare,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2018
2012-10-24,"118 Glendara, Kill, County Kildare",None,Kildare,205000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2012
2014-06-10,"303 Charlestown Centre, St Margaret's Road, Finglas",Dublin 11,Dublin,145564.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2014
2019-03-09,"16 ST JOSEPHS AVE, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,281000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2019
2019-06-28,"MAIN ST, ABBEYFEALE, CO. LIMERICK",None,Limerick,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2019
2019-07-31,"2 CRESTON CLOSE, EARLSCOURT, WATERFORD",None,Waterford,192000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2019
2012-12-19,"70 Castleview Road, Clondalkin",Dublin 22,Dublin,150000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2012
2014-12-22,"79 CORRCASTLE, SUTTON, HOWTH RD DUBLIN 13",Dublin 13,Dublin,244000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2014
2020-01-04,"28 FAIRFIELD, ATHY, KILDARE",None,Kildare,105000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2020
2015-06-24,"19 Ashbrook Apartments, Navan Road, Ashtown",Dublin 15,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2015
2015-05-27,"4 ENNIS GROVE, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,390000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2015
2020-05-06,"OLDTOWN, CLONOWN, ROSCOMMON",None,Roscommon,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2020
2012-11-22,"48 Delwood Road, Castleknock",None,Dublin,51112.14,No,No,Second-Hand Dwelling house /Apartment,None,11,2012
2017-03-14,"AUBURN, MOATE RD, ATHLONE",None,Westmeath,178000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2017
2012-10-10,"Attirourty, Letterfrack",None,Galway,57570.0,Yes,No,Second-Hand Dwelling house /Apartment,None,10,2012
2012-09-27,"7 Hettyfield Mews, Well Road, Douglas",None,Cork,173000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2012
2018-07-13,"45 MARINERS BAY, REDBARN, YOUGHAL",None,Cork,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2018
2012-07-12,"4 Castleland Park Avenue, Balbriggan",None,Dublin,183259.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,7,2012
2021-04-16,"27 AN SRUTHAN BEAG, CLOGHEEN, CLONAKILTY",None,Cork,268722.46,No,Yes,New Dwelling house /Apartment,None,4,2021
2013-12-12,"11 CULDOIRE, LETTERKENNY",None,Donegal,62000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2013
2020-05-29,"6A REDWOOD PARK, MURRINTOWN, WEXFORD",None,Wexford,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2020
2010-07-26,"No 18 Pairc na gCrann, Glanworth",None,Cork,176210.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,7,2010
2021-05-03,"46 ARDKEEN, CAVAN",None,Cavan,102000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2021
2017-08-14,"17 DEILGINIS, SHANNON, CO CLARE",None,Clare,155000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2017
2018-03-08,"29 MOUNT SYMON LAWN, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,335000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,3,2018
2017-10-17,"RYANS COTTAGE, KILFERAGH, KILKEE",None,Clare,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2017
2011-11-10,"'Eala', Castlejane, Glanmire",None,Cork,132500.0,Yes,No,Second-Hand Dwelling house /Apartment,None,11,2011
2015-12-16,"87 THE ELMS, MOUNT MERRION AVENUE, BLACKROCK",None,Dublin,182500.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2015
2019-02-25,"82 ARDAN NA MARA, SEAFIELD, YOUGHAL",None,Cork,167000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2019
2021-04-02,"TOORAK, BLACKROCK RD, CORK",None,Cork,1200000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2021
2011-02-17,"Fahanlunaghta Beg, Miltown Malbay",None,Clare,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2011
2015-11-12,"9 OLD ESTUARY MILL, Malahide, CO DUBLIN",None,Dublin,678414.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,11,2015
2015-12-14,"53 ST BRENDANS AVE, WOODQUAY, GALWAY",None,Galway,176500.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2015
2015-08-28,"18 RAILWAY MEWS PORTARLINGTON, PORTARLINGTON, LAOIS",None,Laois,138000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2015
2017-07-21,"35 ASHBROOK MANOR, MOYNEHALL, CAVAN",None,Cavan,122000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2017
2021-12-22,"Apt 10 Lynnwood, Silchester Park, Glenageary",None,Dublin,524230.0,No,Yes,New Dwelling house /Apartment,None,12,2021
2017-11-08,"8 COILLE FOINSEOIGE, ST CONLONS ROAD, NENAGH",None,Tipperary,133000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2017
2018-12-12,"100 Drakes Point, Carrigaline",None,Cork,299560.0,No,Yes,New Dwelling house /Apartment,None,12,2018
2019-04-10,"36 MC KEE ROAD, FINGLAS, DUBLIN 11",Dublin 11,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2019
2017-01-09,"11 RAVENS COURT, FINGLAS, DUBLIN",Dublin 11,Dublin,240000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2017
2018-07-30,"BAILE EAGLAISE, BAILE AN FHEIRTEARAIGH, TRALI",None,Kerry,222000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2018
2018-05-06,"ARDNACULLA SOUTH, ENNISTYMON, CO CLARE",None,Clare,99950.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2018
2010-08-25,"72 Lansdown Park, Knocklyon, Dublin 16",Dublin 16,Dublin,460000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2010
2019-10-05,"76 LATCHFORD GREEN, CASTAHEANY, DUBLIN 15",Dublin 15,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2019
2018-12-19,"25 Glenmore Heights, Knockraha",None,Cork,179532.85,Yes,Yes,New Dwelling house /Apartment,None,12,2018
2021-08-09,"46 AILESBURY GROVE, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,850000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2021
2018-06-29,"RAHOON HOUSE, ROS GEAL, RAHOON",None,Galway,135000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2018
2018-12-10,"8 ST JOHNS COURT, CATHEDRAL SQ, LIMERICK",None,Limerick,110000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2018
2016-11-08,"APT 43, TRINITY COURT, GEORGES QUAY",None,Cork,206000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2016
2018-06-20,"35A  ROSSMORE ROAD, BALLYFERMOT, DUBLIN 10",None,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2018
2018-09-02,"78 RAILWAY COTTAGES, LIMERICK JUNCTION, CO. TIPPERARY",None,Tipperary,121000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2018
2017-08-23,"2 SOUTH TERRACE, INCHICORE, DUBLIN 8",Dublin 8,Dublin,195000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2017
2015-03-19,"70 OAK HILL, YOUGHAL, CORK",None,Cork,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2015
2019-08-19,"15 EDEN COURT, LONGFORD",None,Longford,75000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2019
2010-08-16,"23 The Close, Downshire Park, Blessington",None,Wicklow,167400.88,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8,2010
2012-12-19,"42 GRANGE PARK, BALDOYLE, DUBLIN 13",None,Dublin,242000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2012
2021-02-03,"SEALEAF, MONARRIG, BLACKWATER",None,Wexford,270000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2021
2012-09-07,"7 ASHGROVE PARK, CURRAHEEN ROAD",None,Cork,60000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,9,2012
2018-12-07,"3 BARTRA ROCK, HARBOUR ROAD, DALKEY",None,Dublin,638000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2018
2014-03-26,"1151 OSBERSTOWN, NAAS, KILDARE",None,Kildare,214000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2014
2014-05-20,"IVY COTTAGE, SALTMILLS, NEW ROSS",None,Wexford,110000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2014
2019-10-07,"121 PARK AVE, BRACKENSTOWN, SWORDS",None,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2019
2012-01-23,"89 Devenish Road, Crumlin",Dublin 12,Dublin,72325.0,Yes,No,Second-Hand Dwelling house /Apartment,None,1,2012
2019-11-21,"LAREEN, KINLOUGH, LEITRIM",None,Leitrim,245000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2019
2011-12-23,"3 MAGHERARNEY, SMITHBOROUGH",None,Monaghan,56000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2011
2018-06-18,"38 Carton Grove, Dublin Road, Maynooth",None,Kildare,307488.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,6,2018
2014-07-03,"8 THE LAURELS, TERENURE RD WEST, DUBLIN 6W",None,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2014
2010-06-08,"2 Hollyvale, Forest Hill  Kilnagleary, Carrigaline",None,Cork,264316.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,6,2010
2020-10-30,"8 ARMAGH RD, CRUMLIN, DUBLIN 12",Dublin 12,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2020
2021-09-21,"APT 16, RAGLAN HALL, CLYDE RD DUBLIN 4",Dublin 4,Dublin,1200000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2021
2013-11-27,"51 Myrtle House, The Coast, Baldoyle",Dublin 13,Dublin,90000.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,11,2013
2020-12-21,"15 GLENKEEN PARK, FAIRGREEN, PORTLAOISE",None,Laois,155000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2020
2011-02-12,"33 Fairways, Ballymote Road, Tubbercurry",None,Sligo,77500.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2,2011
2015-12-22,"MURREIGH, WATERVILLE, KERRY",None,Kerry,128500.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2015
2013-05-22,"2 Lakeview, Claregalway",None,Galway,45000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,5,2013
2020-09-04,"RATHMUCK, KILDARE",None,Kildare,280000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2020
2018-01-15,"MAIN ST, SHANBALLYMORE, MALLOW",None,Cork,50000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2018
2013-12-20,"APT  132, BACHELORS WALK, DUBLIN 1",Dublin 1,Dublin,95000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2013
2020-07-09,"28 Hawthorn Manor, Brockagh, Coill Dubh",None,Kildare,297142.86,Yes,Yes,New Dwelling house /Apartment,None,7,2020
2014-05-23,"18 MANDEVILLE PARK, MITCHELSTOWN, CORK",None,Cork,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2014
2021-08-31,"23 MOUNT GREEN, CASTLETROY, LIMERICK",None,Limerick,450000.0,No,No,Second-Hand Dwelling house /Apartment,None,8,2021
2012-06-19,"6 Rosan, Bunraite, Bunratty",None,Clare,215859.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,6,2012
2016-09-02,"UNIT 23 GROVE LODGE COUNTRY CLUB, KILLARNEY RD KILLORGLIN, KERRY",None,Kerry,77544.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2016
2019-03-20,"10 THE GROVES, OLD COURSE, MALLOW",None,Cork,70000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2019
2017-12-06,"26 DUBLIN RD, BRAY, WICKLOW",None,Wicklow,235000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2017
2019-02-19,"83 Monalin, Wicklow Hills, Newtownmountkennedy",None,Wicklow,233480.16,No,Yes,New Dwelling house /Apartment,None,2,2019
2020-03-16,"CLONMINCH ROAD, TULLAMORE, CO OFFALY",None,Offaly,100000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,3,2020
2011-02-12,"164 Woodview, Castletown, Celbridge",None,Kildare,220000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2011
2020-12-02,"9 LOWER TINAHASK, ARKLOW, WICKLOW",None,Wicklow,34000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2020
2012-04-26,"9 Portersgate Lawn, Clonsilla",None,Dublin,214000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2012
2012-12-21,"18 Shandon Gardens, Phibsboro",Dublin 7,Dublin,342500.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2012
2013-06-24,"48 River Grove, Glanmire",None,Cork,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2013
2014-02-27,"138 CLONLIFFE AVE, BALLYBOUGH, DUBLIN 3",None,Dublin,221100.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2014
2011-02-02,"61 Foxborough Drive, Lucan",None,Dublin,181000.0,No,No,Second-Hand Dwelling house /Apartment,None,2,2011
2015-01-23,"10A NEWTOWN PARK, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2015
2020-10-03,"54 BEECHFIELD HEIGHTS, CLONEE, DUBLIN 15",Dublin 15,Dublin,335000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2020
2016-09-16,"60 FOXWOOD, ROCHESTOWN, CORK",None,Cork,393000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2016
2017-05-12,"69 CEDARWOOD RD, GLASNEVIN NORTH, DUBLIN 11",Dublin 11,Dublin,442000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2017
2013-10-01,"Buckhill, Fairymount, Castlrea",None,Roscommon,15000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2013
2018-06-20,"APT 71 SOUTHMEDE, DUNDRUM, DUBLIN",Dublin 16,Dublin,435000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2018
2015-09-30,"DUNBOYNE ROAD, MAYNOOTH, KILDARE",None,Kildare,350000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2015
2017-03-28,"25 Ferns Green, Monasterevin",None,Kildare,189383.25,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,3,2017
2021-02-17,"5 Grand Canal Wood, Allenwood",None,Kildare,299000.0,No,Yes,New Dwelling house /Apartment,None,2,2021
2012-07-02,"Margaretstown, Skerries",None,Dublin,79820.0,Yes,No,Second-Hand Dwelling house /Apartment,None,7,2012
2019-01-25,"2 MOUNTLEADER, MILLSTREET, CORK",None,Cork,290000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2019
2017-11-10,"55 STRAND PALACE, YOUGHAL, CORK",None,Cork,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2017
2013-09-20,"3 Delgany Glen, Delgany",None,Wicklow,365000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2013
2014-11-21,"18 Coill Rua, Mullingar",None,Westmeath,115418.5,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,11,2014
2017-09-29,"19 GARNISH SQ, WATERVILLE, BLANCHARDSTOWN",None,Dublin,234000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2017
2015-03-13,"14 ELMGROVE, BAYESTATE, DUNDALK",None,Louth,116500.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2015
2020-12-17,"15 Beresford Avenue, Donabate",None,Dublin,334801.76,No,Yes,New Dwelling house /Apartment,None,12,2020
2020-06-01,"3 FINISK, RIVER VALLEY, SPA GLEN",None,Cork,135000.0,No,No,Second-Hand Dwelling house /Apartment,None,6,2020
2013-10-15,"Woodroad, Lisnagry",None,Limerick,210000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2013
2014-01-29,"KAIKOURA, 11 STRAND RD, KILLINEY",None,Dublin,1300000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2014
2015-07-20,"29 Pembroke Court, Bishop O' Donnell Road, Galway",None,Galway,135000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2015
2019-11-03,"22 KILBARRACK AVE, RAHENY, DUBLIN 5",Dublin 5,Dublin,550000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2019
2018-06-11,"23 The Green, Castle Farm, Jigginstown",None,Kildare,297357.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,6,2018
2021-08-17,"RIVERSIDE COTTAGE, MAIN STREET, STRADBALLY",None,Laois,120000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,8,2021
2018-05-06,"37 Park Crescent, Hansfield",Dublin 15,Dublin,299559.47,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5,2018
2014-05-27,"148 Deel Manor, ASkeaton",None,Limerick,32000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5,2014
2014-12-22,"Concarta, Boyle",None,Roscommon,60000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12,2014
2010-06-05,"140 Meadowgate, Knockmullen, Gorey",None,Wexford,211453.74,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,6,2010
2017-11-08,"24 LISSADEL WOOD, SWORDS RD, MALAHIDE",None,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2017
2017-10-08,"101 RATHFARNHAM RD, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2017
2018-04-25,"18 GREENWOOD AVE, GREENWOOD, DUBLIN 13",Dublin 13,Dublin,338000.0,Yes,No,Second-Hand Dwelling house /Apartment,None,4,2018
2019-04-10,"2 THE BIRCHES, GALWAY RD, TUAM",None,Galway,171000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2019
2016-12-19,"29 DUBLIN ST, DUNDALK, CO LOUTH",None,Louth,152000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2016
2015-12-03,"3 SHANDON RD, PHIBSBOROUGH, DUBLIN 7",Dublin 7,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2015
2010-04-29,"11 FORTWELL RD, LETTERKENNY",None,Donegal,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,4,2010
2018-01-22,"64 AN MHAINISTIR, CLAREGALWAY, GALWAY",None,Galway,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,1,2018
2018-07-17,"10 THE BELFRY, CHAPEL LANE, THOMASTOWN",None,Kilkenny,137000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2018
2014-11-03,"2 MOUNTAIN VIEW AVE, HAROLDS CROSS, DUBLIN 6W",None,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2014
2017-10-27,"151 PEMBROKE SQUARE, UPPER GRAND CANAL ST, DUBLIN 4",Dublin 4,Dublin,340000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2017
2018-03-08,"113 COIS LUCHRA, DOORADOYLE, LIMERICK",None,Limerick,124000.0,No,No,Second-Hand Dwelling house /Apartment,None,3,2018
2015-07-23,"FRENCHPARK HOUSE, ISLAND, BALLYHAUNIS",None,Mayo,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2015
2010-11-19,"9 Bishop Rogan Park, Kilcullen",None,Kildare,78500.0,No,No,Second-Hand Dwelling house /Apartment,None,11,2010
2015-02-26,"3 Brooklodge Demense, Ballyglunin, Tuam",None,Galway,98678.41,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2,2015
2018-09-19,"BALLYDAVID, BANSHA, TIPPERARY",None,Tipperary,92000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2018
2019-07-25,"KNOCKANE, TARELTON, MACROOM",None,Cork,81000.0,No,No,Second-Hand Dwelling house /Apartment,None,7,2019
2010-08-02,"Clooniff, Ballydangan, Athlone",None,Roscommon,18750.0,Yes,No,Second-Hand Dwelling house /Apartment,None,8,2010
2010-05-08,"143 Upper Kilmacud Road, Stillorgan, Dublin",None,Dublin,205000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2010
2018-10-25,"2 PEYTON COURT, STONEY LANE, RATHCOOLE",Dublin 24,Dublin,380000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2018
2015-12-17,"CLOSSAGH MORE, ROCKCORRY, MONAGHAN",None,Monaghan,177000.0,No,No,Second-Hand Dwelling house /Apartment,None,12,2015
2013-05-23,"1 Quay West, Cootehall, Boyle",None,Roscommon,52863.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5,2013
2018-10-31,"2 CROSSAFEHIN, EIGHTER, VIRGINIA",None,Cavan,279500.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2018
2016-09-12,"MILLTOWN, CHARLEVILLE, CO. CORK",None,Cork,30000.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2016
2021-05-21,"CASTLEWHITE, WATERFALL, NEAR CORK",None,Cork,400000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2021
2015-05-27,"SLIEVEBOY, CASTLEPOLLARD, CO WESTMEATH",None,Westmeath,40000.0,No,No,Second-Hand Dwelling house /Apartment,None,5,2015
2021-09-24,"19 EDEN AVE, GRANGE RD, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,631919.0,No,No,Second-Hand Dwelling house /Apartment,None,9,2021
2013-10-12,"3 MOYRATH VIEW, KILDALKEY, MEATH",None,Meath,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,10,2013
2013-05-07,"18 Castlerock Road, Castleconnell, Limerick",None,Limerick,118943.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5,2013
