Date of Sale (yyyy/mm/dd),Address,Postal Code,County,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month,Year
2019-07-26 00:00:00,"11 Sprinvale Heights, Tubbercurry, Co. Sligo",,Sligo,105000.0,No,Yes,New Dwelling house /Apartment,None,7.0,2019.0
2011-11-24 00:00:00,"418 Clontarf Road, Clontarf, Dublin 3",Dublin 3,Dublin,730000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2011.0
2012-02-04 00:00:00,"45 Forest Boulevard, Rivervalley, Swords",,Dublin,125000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2012.0
2020-03-30 00:00:00,"18 The Hazels, Ballinahinch Wood, Ashford",,Wicklow,299558.0,No,Yes,New Dwelling house /Apartment,None,3.0,2020.0
2019-07-10 00:00:00,"11 CHERRY HOUSE, MESPIL HOUSE FLATS ESTATE, SUSSEX RD DUBLIN 4",Dublin 4,Dublin,310000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2019.0
2014-08-14 00:00:00,"85 WESTLAND SQ, PEARSE ST, DUBLIN 2",Dublin 2,Dublin,346000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2014.0
2011-03-30 00:00:00,"308 Colehill, Newtowncunningham",,Donegal,40000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2011.0
2015-11-19 00:00:00,"15 BIRCH LAWN, JOHNSTOWN WOOD, JOHNSTOWN NAVAN",,Meath,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2015.0
2021-11-08 00:00:00,"CLOONFREE, STROKESTOWN, CO ROSCOMMON",,Roscommon,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2021.0
2020-12-21 00:00:00,"20 CASTLELYON, MAIN ST, DUBLIN",Dublin 11,Dublin,229426.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2020.0
2017-09-14 00:00:00,"38 Cois Carraig, Clarina, County Limerick",,Limerick,150837.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,9.0,2017.0
2020-07-14 00:00:00,"13 Oak Park Drive, Naas, CO Kildare",,Dublin,317180.62,No,Yes,New Dwelling house /Apartment,None,7.0,2020.0
2018-12-21 00:00:00,"Apartment 21, Ard Phiarais, Block 1",,Waterford,148213.0,No,Yes,New Dwelling house /Apartment,None,12.0,2018.0
2018-09-19 00:00:00,"22 St Edmund's Grove  St Edmund's, St Loman's Road  Palmerstown, Dublin 20",,Dublin,415000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,9.0,2018.0
2018-12-12 00:00:00,"124 Browneshill Wood, Browneshill Road",,Carlow,233500.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,12.0,2018.0
2015-08-10 00:00:00,"20 THE GLEBE, LOUISBURGH, MAYO",,Mayo,84000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2015.0
2013-04-11 00:00:00,"4 Glencairn Grove, Leopardstown",Dublin 18,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2013.0
2015-11-06 00:00:00,"50 PINEWOOD GREEN AVE, BALBRIGGAN, DUBLIN",,Dublin,131500.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2015.0
2018-11-15 00:00:00,"42 Orwell Hall, Block C Marianella, Rathgar",Dublin 6,Dublin,528634.36,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,11.0,2018.0
2013-01-17 00:00:00,"Waterstown, Glasson, Athlone",,Westmeath,144500.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2013.0
2017-05-30 00:00:00,"38 THE SQUARE HAZELHATCH PARK, CELBRIDGE, KILDARE",,Kildare,200000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2017.0
2015-09-01 00:00:00,"150 Castlemoyne, Balgriffin, Dublin 13",,Dublin,461525.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,9.0,2015.0
2015-12-11 00:00:00,"BLACKSTAFF, TATTYBOYS INNISKEEN, MONAGHAN",,Monaghan,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2015.0
2016-04-20 00:00:00,"IVY HOUSE, MAIN ST, FOYNES",,Limerick,218000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2016.0
2019-07-01 00:00:00,"15 LORD EDWARD STREET, BALLINA, COUNTY MAYO",,Mayo,45000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2019.0
2021-10-20 00:00:00,"4 HILLVIEW CRESCENT, SEAFIELD GOLF AND COUNTRY CLUB, BALLYMONEY",,Wexford,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2021.0
2013-04-18 00:00:00,"Ballyroe, Enniscorthy",,Wexford,52000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2013.0
2021-01-10 00:00:00,"42A ASHTON PARK, MONKSTOWN, DUBLIN",,Dublin,920000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2021.0
2014-09-18 00:00:00,"9 NUNS ISLAND, GALWAY, CO GALWAY",,Galway,255000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2014.0
2013-02-20 00:00:00,"Killytogher, Crosserlough",,Cavan,109000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2013.0
2020-10-20 00:00:00,"7 Dun Cairn, Donacarney",,Meath,458150.0,No,Yes,New Dwelling house /Apartment,None,10.0,2020.0
2017-08-02 00:00:00,"41 HARBOUR COURT, GEORGES PLACE, DUN LAOGHAIRE",,Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2017.0
2012-06-13 00:00:00,"Lehery, Lanesboro",,Longford,135000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2012.0
2019-05-14 00:00:00,"14 DAVIN PARK, MOUNTMELLICK, COUNTY LAOIS",,Laois,123000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0
2015-02-18 00:00:00,"83 WESTHAVEN, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,123000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2015.0
2010-02-25 00:00:00,"NO.19 KNOCKANALLY VILLAGE, DONADEA",,Kildare,132158.59,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2.0,2010.0
2016-02-03 00:00:00,"Apt 2  Block G, Newtownmountkennedy Town Centre, Main Street  Newtownmountkennedy",,Wicklow,197000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2016.0
2010-12-22 00:00:00,"27 Roaches Tce., Ballina",,Mayo,14000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2010.0
2019-05-29 00:00:00,"DERRYCONNELL, SCHULL, CORK",,Cork,115000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0
2017-02-20 00:00:00,"32 LOWER MAIN STREET, BUNCRANN, CO DONEGAL",,Donegal,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2017.0
2013-04-09 00:00:00,"17 Oakfield, Oranmore",,Galway,158000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2013.0
2017-07-28 00:00:00,"4 BLACKCASTLE EST, NAVAN, MEATH",,Meath,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2017.0
2019-05-09 00:00:00,"13 BRACKLONE ST, PORTARLINGTON, LAOIS",,Laois,107000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0
2016-05-04 00:00:00,"8 CANNON COURT, MOUNTCHARLES, DONEGAL",,Donegal,100000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2016.0
2019-02-08 00:00:00,"CLONIN HILL, CLONINCURRAGH, MOUNTRATH",,Laois,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2019.0
2018-05-28 00:00:00,"51 CASTLE MANOR, RACECOURSE ROAD, ROSCOMMON",,Roscommon,207048.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,5.0,2018.0
2020-12-17 00:00:00,"ROSEBUD COTTAGE, GORTNACLASSAGH, CONG",,Galway,145000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2020.0
2021-09-29 00:00:00,"BELVELLY, COBH, CORK",,Cork,315000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2021.0
2016-07-13 00:00:00,"NO 1 CASTLESIZE, SALLINS, CO KILDARE",,Kildare,190000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2016.0
2016-05-12 00:00:00,"3 THE BRACKEN, CORK RD, NEWCASTLEWEST",,Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2016.0
2019-07-03 00:00:00,"5 ORMOND HOUSE, LYREEN MANOR, MAYNOOTH",,Kildare,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2019.0
2011-08-18 00:00:00,"10 abbeywood crescent, lucan, co dublin",,Dublin,255000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2011.0
2019-07-23 00:00:00,"THATCH COTTAGE, CRUSHOA, KINVARA",,Galway,137000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2019.0
2019-11-12 00:00:00,"189 COMPASS BUILDING, SEABOURNE VIEW, CHARLESLAND",,Wicklow,225000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2019.0
2021-03-05 00:00:00,"7C SHANTALLA PLACE, SHANTALLA, GALWAY",,Galway,85000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2021.0
2017-02-15 00:00:00,"5 BROOKLAWN AVE, NEWTOWNPARK AVE, BLACKROCK",,Dublin,395000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2017.0
2014-09-29 00:00:00,"1 The View, Dunboyne Castle, Dunboyne",,Meath,400000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2014.0
2012-02-03 00:00:00,"15 old farm, carpenterstown",Dublin 15,Dublin,98000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2012.0
2017-05-19 00:00:00,"107 ABBERLEY SQUARE, BELGARD ROAD, TALLAGHT",,Dublin,216000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2017.0
2021-03-18 00:00:00,"30 FAWN LODGE, CASTLEKNOCK RD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,286343.61,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2021.0
2014-05-29 00:00:00,"22 ROCKFIELD SQ, MAYNOOTH, KILDARE",,Kildare,362000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2014.0
2015-01-09 00:00:00,"7 MICHAEL FITZGERALD RD, TOGHER, CORK",,Cork,188000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2015.0
2019-09-07 00:00:00,"10 SILKEN PARK DRIVE, OLD NAAS ROAD, KINGSWOOD",Dublin 22,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2019.0
2015-08-05 00:00:00,"22 INISH FALLON PARADE, PHIBSBOROUGH, DUBLIN 7",,Dublin,227000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2015.0
2015-08-19 00:00:00,"63 LOWER LEESON ST, DUBLIN 2, DUBLIN",Dublin 15,Dublin,780000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2015.0
2015-02-13 00:00:00,"No.49 Brandon Square, Waterville Snugnorough Road, Blanchardstown",Dublin 15,Dublin,271365.64,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2.0,2015.0
2015-04-15 00:00:00,"KINCON, BALLINA, CO MAYO",,Mayo,51000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2015.0
2020-03-19 00:00:00,"COLEHILL, KINNEGAD, MEATH",,Meath,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2020.0
2016-03-02 00:00:00,"27 WHITESTOWN AVE, BLANCHARDSTOWN, DUBLIN 15",Dublin 15,Dublin,164000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2016.0
2013-03-28 00:00:00,"8 Brabazon Hall, Termonfeckin",,Louth,193832.59,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,3.0,2013.0
2015-11-09 00:00:00,"Apartment 20, Temple Place, Grenville Street",Dublin 1,Dublin,140000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2015.0
2015-01-27 00:00:00,"MONDONEY, LOWER PEARSE RD, SLIGO",,Sligo,45500.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2015.0
2018-12-21 00:00:00,"25 College View, Westport Road, Castlebar",,Mayo,205000.0,No,Yes,New Dwelling house /Apartment,None,12.0,2018.0
2019-01-14 00:00:00,"BACK ROAD, PULLOUGH, CO. OFFALY",,Offaly,115000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2019.0
2019-01-18 00:00:00,"41 Eustace Court, Cualanor, Upper Glenageary",,Dublin,471365.0,No,Yes,New Dwelling house /Apartment,None,1.0,2019.0
2013-12-23 00:00:00,"33 SUMMERHILL, STRADBALLY ROAD, PORTLAOISE",,Laois,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2013.0
2019-08-19 00:00:00,"67 MALAHIDE MARINA VILLAGE, MALAHIDE, DUBLIN",,Dublin,405000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2019.0
2012-08-31 00:00:00,"13 Highland Grove, The Park, Cabinteely",,Dublin,530000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2012.0
2017-09-26 00:00:00,"APT 8 SON AMAR, TOGHER ROAD, TOGHER",,Cork,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2017.0
2019-05-07 00:00:00,"DOCTORS RD, BALLYHAUNIS, MAYO",,Mayo,162000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0
2016-05-26 00:00:00,"107 ALLENVIEW HEIGHTS, NEWBRIDGE, COUNTY KILDARE",,Kildare,146500.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2016.0
2015-02-24 00:00:00,"1 POYNTZ LANE, KILKENNY, KILKENNY",,Kilkenny,57000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2015.0
2017-01-19 00:00:00,"88 WATERMILL, BETTYGLEN, RAHENY DUBLIN 5",Dublin 5,Dublin,401000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2017.0
2014-07-29 00:00:00,"59 Craddockstown Way, Naas",,Kildare,251000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2014.0
2011-11-28 00:00:00,"4 liffey lawns, lucan",,Dublin,145000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2011.0
2014-03-25 00:00:00,"3 BOROIMHE BICCHES, SWORDS, DUBLIN",,Dublin,194000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2014.0
2016-11-17 00:00:00,"2 LEAMONAGHAN, BALLYCUMBER, OFFALY",,Offaly,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2016.0
2017-09-01 00:00:00,"2 STATION COTTAGE, CORTOBER, CARRICK ON SHANNON",,Roscommon,31500.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2017.0
2016-04-20 00:00:00,"BANK PLACE, DUBLIN RD, MITCHELSTOWN",,Cork,63000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2016.0
2017-07-09 00:00:00,"30 KILLININNY COURT, BALLYCULLEN AVE, FIRHOUSE DUBLIN 24",Dublin 24,Dublin,216000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2017.0
2015-05-02 00:00:00,"25 DUN LIA, LOUGHTAGALA, THURLES",,Tipperary,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2015.0
2015-12-23 00:00:00,"37 Erkindale Drive, Durrow",,Laois,120000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2015.0
2013-11-15 00:00:00,"26 SHANDON ST, DUNGARVAN",,Waterford,37000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2013.0
2017-11-24 00:00:00,"APT 318 AN SEAN MHUILEANN, NORTH CIRCULAR RD, TRALEE",,Kerry,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2017.0
2020-07-20 00:00:00,"23 BLACK MILL ST, KILKENNY, KILKENNY",,Kilkenny,120000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2020.0
2011-12-21 00:00:00,"23 ROCKVIEW TERRACE, DONERAILE",,Cork,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2011.0
2014-10-11 00:00:00,"45 CARRIGWELL, CARRIGNAVAR, CORK",,Cork,289000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2014.0
2020-05-22 00:00:00,"27 CLONDARRIG COURT, BELLINGHAM, PORTLAOISE",,Laois,162996.0,No,Yes,New Dwelling house /Apartment,None,5.0,2020.0
2013-09-01 00:00:00,"Market Street, Ballyshannon",,Donegal,45000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2013.0
2010-01-29 00:00:00,"Convent Road, Roscommon",,Roscommon,121000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2010.0
2018-06-15 00:00:00,"408 SEAN MHUILEANN, TRALEE, KERRY",,Kerry,72500.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2018.0
2020-06-16 00:00:00,"15 The Downs, Moyglare Hall, Moyglare Road",,Kildare,502203.0,No,Yes,New Dwelling house /Apartment,None,6.0,2020.0
2010-05-31 00:00:00,"1 Park Row, Magdalene Street, Drogheda",,Louth,99000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2010.0
2015-09-22 00:00:00,"Apartment 144 Acha Bhile Apartments, Lahinch Road, Ennis",,Clare,43250.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,9.0,2015.0
2020-11-02 00:00:00,"81 YEATS HALL, COLLEGEFORT, CASTLEKNOCK",Dublin 15,Dublin,261000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2020.0
2016-09-29 00:00:00,"5 MCDONAGH STREET, NENAGH, COUNTY TIPPERARY",,Tipperary,50000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2016.0
2012-07-13 00:00:00,"glencar, letterkenny",,Donegal,80000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2012.0
2010-08-30 00:00:00,"14 Belfry Lawn, Citywest",Dublin 24,Dublin,171806.17,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8.0,2010.0
2018-11-14 00:00:00,"3 BELMONT GARDENS, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,1522500.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2018.0
2017-11-16 00:00:00,"FOY'S COTTAGE, LOWER SHORE ROAD, CLAHANE",,Clare,130000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2017.0
2017-07-07 00:00:00,"OLDTOWN, HOSPITAL, COUNTY LIMERICK",,Limerick,55000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2017.0
2015-02-16 00:00:00,"FARANPHLURE, TULLOW, COUNTY CARLOW",,Carlow,90000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2015.0
2016-04-07 00:00:00,"35 THE RISE, INSE BAY, LAYTOWN",,Meath,180000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2016.0
2019-05-11 00:00:00,"APT 44, DISCOVERY BUILDING, ROYAL CANAL PARK DUBLIN 15",Dublin 15,Dublin,237000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2019.0
2017-12-20 00:00:00,"75 FITZROY AVE, DRUMCONDRA, DUBLIN 3",Dublin 3,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2017.0
2015-06-24 00:00:00,"11 LAGANORE, PORTNABLAGH, CO DONEGAL",,Donegal,92500.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2015.0
2012-05-18 00:00:00,"Apartment 1A, The Old Presbytery, Killarney",,Kerry,198238.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,5.0,2012.0
2019-01-28 00:00:00,"9 BARRACK CLOSE, CAHERCONLISH, LIMERICK",,Limerick,117000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2019.0
2014-07-15 00:00:00,"10 Cecil Street, Limerick City",,Limerick,151900.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2014.0
2019-12-09 00:00:00,"TOMNALOSSETT, ENNISCORTHY, WEXFORD",,Wexford,91000.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2019.0
2017-02-15 00:00:00,"37B DOUGHISKA ROAD, DOUGHISKA ROAD, GALWAY",,Galway,91000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2017.0
2020-09-25 00:00:00,"38 ARDGILLAN LAWNS, BALBRIGGAN, DUBLIN",,Dublin,343000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2020.0
2017-04-28 00:00:00,"45 THE SQUARE, LARCH HILL, DUBLIN 17",Dublin 17,Dublin,187000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2017.0
2016-08-25 00:00:00,"APT 120, BLOCK C, CASTLEFORBES SQ DUBLIN 1",Dublin 1,Dublin,355000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2016.0
2015-08-24 00:00:00,"76 Churchwell Road, Belmayne, Balgriffin",Dublin 13,Dublin,121061.67,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,8.0,2015.0
2021-11-17 00:00:00,"5 BALLYOWEN GREEN, LUCAN, CO DUBLIN",,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2021.0
2020-04-12 00:00:00,"11 HUNTERS HILL, GOREY",,Wexford,237885.46,No,Yes,New Dwelling house /Apartment,None,4.0,2020.0
2019-11-29 00:00:00,"135 HAROLDS CROSS RD, HAROLDS CROSS, DUBLIN 6",,Dublin,1440000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2019.0
2021-09-15 00:00:00,"GLENOGRA, MEANUS, CO LIMERICK",,Limerick,250000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2021.0
2015-09-29 00:00:00,"11 GARRAI GLAS, COROFIN, GALWAY",,Galway,175000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2015.0
2018-12-10 00:00:00,"4 TARA COURT SQ, PROUDSTOWN RD, NAVAN",,Meath,223500.0,No,No,Second-Hand Dwelling house /Apartment,None,12.0,2018.0
2015-06-18 00:00:00,"3 BELARMINE PARK, STEPASIDE, DUBLIN 18",Dublin 18,Dublin,822000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2015.0
2019-07-05 00:00:00,"10 BLACKROCK AVENUE, EDEN, BLACKROCK",,Cork,374400.0,No,Yes,New Dwelling house /Apartment,None,7.0,2019.0
2011-02-24 00:00:00,"59 Marlmount, blackrock",,Louth,193832.0,No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,2.0,2011.0
2017-11-30 00:00:00,"96 SEABOURNE VIEW, THE GLEN GREYSTONES, WICKLOW",,Wicklow,195000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2017.0
2021-12-05 00:00:00,"66 Maydenhayes Road, Maydenhayes, Mornington",,Meath,325991.0,No,Yes,New Dwelling house /Apartment,None,12.0,2021.0
2021-10-13 00:00:00,"28 DESMONDS SQ, GREEN ST, CORK",,Cork,43554.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2021.0
2019-03-15 00:00:00,"74 SHELBOURNE PARK, SOUTH LOTTS RD, DUBLIN",Dublin 4,Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,None,3.0,2019.0
2019-04-16 00:00:00,"19 BEECHWOOD DR, DUNLEER, LOUTH",,Louth,160000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2019.0
2011-07-29 00:00:00,"Ballymacmoy, Killavullen, Mallow",,Cork,230000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2011.0
2015-06-03 00:00:00,"14 Bridgefield Place, Curraheen Road, Bishopstown Cork",,Cork,149779.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,6.0,2015.0
2013-07-11 00:00:00,"28 Stocking Wood Green, Stocking Wood, Stocking Avenue  Rathfarnham",Dublin 14,Dublin,299000.0,No,No,Second-Hand Dwelling house /Apartment,None,7.0,2013.0
2017-02-20 00:00:00,"LISMEELCUNNIN, KANTURK, CORK",,Cork,220000.0,No,No,Second-Hand Dwelling house /Apartment,None,2.0,2017.0
2016-07-20 00:00:00,"53 THE PARK, CLONATTIN VILLAGE, CLONATTIN UPPER",,Wexford,110400.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,7.0,2016.0
2019-06-28 00:00:00,"11 LOHUNDA CRESCENT, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,None,6.0,2019.0
2019-03-10 00:00:00,"42 Diswellstown Drive, Diswellstown, Castleknock",Dublin 15,Dublin,419525.0,No,Yes,New Dwelling house /Apartment,None,3.0,2019.0
2016-04-29 00:00:00,"15 Thormanby Hill, Thormanby Road, Howth",,Dublin,1283185.83,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,4.0,2016.0
2016-05-27 00:00:00,"6 ATHGOE DR, SHANKILL, DUBLIN 18",Dublin 18,Dublin,362500.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2016.0
2016-04-25 00:00:00,"HILLCREST, DUNLICKEY RD, KILKEE",,Clare,168500.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2016.0
2020-01-10 00:00:00,"27 THE BENTLEY, LOTT LANE, KILCOOLE",,Wicklow,350000.0,No,No,Second-Hand Dwelling house /Apartment,None,1.0,2020.0
2020-10-16 00:00:00,"15 Sycamore Drive, Limerick Road, Ennis",,Clare,242440.96,No,Yes,New Dwelling house /Apartment,None,10.0,2020.0
2018-08-10 00:00:00,"14 BELLGREE HEIGHTS, TYRRELSTOWN, DUBLIN 15",Dublin 15,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2018.0
2016-08-07 00:00:00,"APT 10, COLLEGE VIEW, MAIN ST DUBLIN 9",Dublin 11,Dublin,75000.0,No,No,Second-Hand Dwelling house /Apartment,None,8.0,2016.0
2010-01-03 00:00:00,"168 The Quadrants, Ballincollig",,Cork,170000.0,No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,1.0,2010.0
2019-04-10 00:00:00,"CORLISLEA, BALLINAGH, CO CAVAN",,Cavan,65000.0,No,No,Second-Hand Dwelling house /Apartment,None,4.0,2019.0
2016-10-26 00:00:00,"31 LACKEN DR, CARLOW RD, KILKENNY",,Kilkenny,225000.0,No,No,Second-Hand Dwelling house /Apartment,None,10.0,2016.0
2012-11-28 00:00:00,"Cedar Lodge, Eyrefield Road, Curragh",,Kildare,240000.0,No,No,Second-Hand Dwelling house /Apartment,None,11.0,2012.0
2015-05-13 00:00:00,"12 BEECH GROVE, GREENFIELDS, WATERFORD",,Waterford,105000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2015.0
2010-05-11 00:00:00,"20 Morrison Terrace, Ballina",,Mayo,125000.0,No,No,Second-Hand Dwelling house /Apartment,None,5.0,2010.0
2010-09-24 00:00:00,"19 Bellevue Heights, Greystones",,Wicklow,347000.0,No,No,Second-Hand Dwelling house /Apartment,None,9.0,2010.0
